Image_ID,Label
DRkXHJypfLppljk,0.032442797
MHzdscJhoIOVrOy,0.013780367
pChFEoedcYTdZeS,0.98199296
hqmYMvdqUYRkmLx,0.005044387
CIXbusMuYwlkwWP,0.102985546
iVIsldkscVCzLMm,0.11027933
lGbbDMGhnDBkyAm,0.99965036
VQZiFdGSmQWGUXE,0.0191323
swonBtTOCbAHdnd,0.013651787
hlNpvCcJvKmrgEb,0.011790781
PNSqAIyIRUfqHZG,0.99129796
WEaPBanBkxVeSgM,0.0051835813
LeKtQvHdhLDFimG,0.21522978
KuTKzgBPObAWWOL,0.28977796
maMBJqTBYxDTstM,0.024964685
uTetQeHTAgGMgVD,0.9553094
dilRKOxedZUfveM,0.93136126
OBDInAIVfrrUSDc,0.036775228
mpQwVTGFzFoyGlT,0.06830638
laNKhKeLvCFajJQ,0.049485333
YuSisEWHpImRVjV,0.19188195
wHxmVzfjOajALoB,0.008726192
sntciJTQbcSAFmH,0.9498599
HfZgpPAgcFuPqvq,0.8267608
VHMNZksxaQExLjJ,0.9948184
ueZuoIJNwdMjsXi,0.13895841
avyDSqWidmSjtbK,0.0127413
dKuoMnPFcKjqkih,0.07032302
gwJVsBYhkCrIpgp,0.24409132
pxSMfxcuaRkhluu,0.9064733
NUWTgowhvMkhJhg,0.082552016
olbeWcJhPtuuVjF,0.06358701
dlGKsKWXTXRngEJ,0.051763065
ylAcAXLUxRFJEpm,0.033483785
kBpVwDlKpzXtLRY,0.041935418
VHoIVRwtXLjyNIP,0.046089813
KgDOzCGztVbZKdY,0.9775488
OyyeHdYxxJIeEui,0.9038259
uZgBWeFEmOmYUHW,0.07735218
XeryRFomWVHHAal,0.0016132133
BYOYkQhEmSHaJil,0.0057908776
VIMLDASNmYKuIsS,0.9242249
hDKqeqKsRwzetxc,0.1636642
vSbHbHivkIcLiKc,0.019277604
KCAVEvPJJnaicVF,0.008969155
YTmdGqtxODQpONQ,0.54357636
hkjDUdaHHWtgrvv,0.1986668
hKVUfAUIDnsbghY,0.26898438
lvYUfiEAihuMuUB,0.4588437
bshskgDYquUobZs,0.9816409
SyDHRfhpAxSiPsx,0.030677017
pfLILsGvRaQQxZf,0.05194026
FcCocNuusklJSrv,0.020652656
nFqATNosSLDhIql,0.006731448
nezVVBsalWksYyK,0.9547113
htpiRAGxEsgtRIB,0.61584383
wGlkjyihawxgQTP,0.97909087
NyCEDibsgjqmaPO,0.52880067
BzgFxaLyJACcEXl,0.074375466
KTRQpvXoMfibcKZ,0.019688003
lSPgHpeVhjyFhnp,0.89459723
WwITIsjrfeAgLiE,0.036906615
ZQusxYHjKSJHfvh,0.06019047
jIqcSXSXCaJVyGf,0.04852971
uVMlZAmXpKUtOmp,0.14076596
YbmhnLvKTLssahm,0.6442775
xmpZgQjnRDwBHcw,0.15513086
pjOzBwldjHlgeNG,0.9838457
fOnNrbMNeNBUfSc,0.96104985
PXxHMxjYOUmQNAw,0.0455797
ziOHDxduxHkvUMS,0.012798885
kKKfsiytXwJODss,0.0032118172
wxQrCGbnGESluEf,0.05035945
jknnbQnZvhuEnRa,0.021500297
shLzOhsaHJQSuCT,0.04106925
NnABQWSASPAExiC,0.17554282
hRwiyyesLMnzlFV,0.38005558
AjhQRXWAnmLIPOa,0.022517003
XXorTOGPfHmMcCA,0.09855925
GJKXRuKbCChxsEN,0.05707898
ysbRrHCBVNsMsFI,0.37436873
NlHfALPmErhfxTj,0.0544489
hBzhknhbMQGIBSv,0.038207542
SGeqhhkQNIFehNF,0.23860127
UXwXICbKdfKYlWq,0.0060340287
rcRiTQHMYwIglDD,0.015440333
ybNoKvqXSIjFXPW,0.11813998
vVWQgOLjRELYfTo,0.022170786
cDoIhgrxwPKhBGW,0.07359642
HwgMGLbSLhoScuy,0.026452528
cOjeEIofLGhFanQ,0.012480499
FJqHTJOPvWbZTCV,0.024936102
FELJrTzAroWEQpk,0.13882048
MIFCVOWMXCcnoEP,0.014473145
JPkjSYGqjgvWrZg,0.014956342
lpJbiINcHklLUtF,0.044337012
nLuIQXJZMkMYXTh,0.5087358
YFdlTUZSqUVLMVJ,0.9826811
UOGdCjRwpWEbyLZ,0.03075464
OqJIAZSkKsZOdyF,0.05103818
zgUVlaDLYmZUkuJ,0.108653486
YqmTefycnqWxibs,0.7552035
vONkqvCWdLXgFWt,0.034531724
OfoUcevUKpxxRIZ,0.105721086
niLJonbjZdzuvIs,0.017329019
hoGpyrjpZlXrsyY,0.8058077
FaANCoklQpoHoAY,0.0085537275
HtJyUppaDllRXaj,0.019184014
HewZKlxhTWULkCA,0.81338984
SYEqTEcFVINoswo,0.6783951
GtiaRHtSRcOUFMu,0.27022684
HZRAfiEUBkPFmBG,0.16708125
MKZPitVBZYbEJSd,0.06376264
JRZBbVzkwtiuLgN,0.9422414
OMowkULWWusrgek,0.26691848
nkSZoKPAZGSZNBU,0.9998437
TyywFnjtgyqrTSG,0.14319515
MtChryszLALjdZb,0.014972727
WUAxeotXmcZCZgd,0.6575314
IpwUULFrgHVPNzQ,0.9834737
VeavVekJTCuwwPt,0.036874767
xyFmpQuvUeReOaE,0.022495288
NkLgSYRbZnBHHZm,0.22645046
mKLGhlBeHKLwlPa,0.27976596
fnaeCqgIPStcrFw,0.46294847
bxOSaculClvzebO,0.3999649
KFFEzzwDvfqCNil,0.018126506
jbLUNxnjpVANuoZ,0.77436453
UEHOESAWsgTzkBM,0.023960503
DJmrlACviDlUVSB,0.021671256
xqpvLtOwmlUOsIX,0.37071037
ceWSsGjqohFkrzC,0.019400407
cNJGWSgyUyshtwM,0.92456675
VbamqjBZjTpncmc,0.019002693
quhqeaXIApyUSPu,0.046157453
dCOMMfUfNEgVOxU,0.019094935
vcJFmZBxmVLtEDS,0.1658721
BcHdrToAjhACjrM,0.8944415
xxtxBqrOTXhNvKr,0.08670956
pCqwertNfnHKZAy,0.034455873
ziiFReWEkVxOeGT,0.0850545
rmZzlCPvORASPPQ,0.04079976
WnSmIoJPmmqXQOG,0.49241138
fYcWYiKBpRXltxT,0.00842692
PcBdFDEOKgMcBZk,0.090552956
pyGWjiMIoLTkUXH,0.0156193115
TPyeuYczGORcIJa,0.13857327
doPFeyTyhgYfcrh,0.1306118
oSauWedsWFyBnLw,0.6310543
hPMilCDNkPiImoB,0.19003464
uckdxoEqamPGhhu,0.023981692
WzxmkBbowiTcpyc,0.10427963
hjyuMJPQdVJghjR,0.9861588
HTwdpIcMsztZxCJ,0.95063806
IsYxDXPJJpiEBUI,0.9877707
mIbMqEOAmrFcPzT,0.036742143
xEpWfXWFfxwnQOM,0.9911528
uemjpDfveETPoMI,0.007643866
cHIxIQeXWWjfVLl,0.63201207
sNAKFUouAAVweMP,0.018251657
fdKneYYCMkeqxMd,0.85165256
AmPPJUJMrtnQHTr,0.021233559
kPQbOSvkzSPmPcp,0.024207937
lYvRvphnEOMWkQh,0.010194672
hXxaPFXZFzNpRdH,0.01045818
ejyRHZafavLxHjA,0.1131905
QCzrXvLdlEnCvWP,0.028817011
zZPuVQmxHjhwota,0.97073764
gJeZrBEgxIMgQJH,0.5929042
HCdhHCYSzmUyaHZ,0.0028058097
vltkrDmRMLyFacP,0.36751336
apcDmDOyRyNddwB,0.6487362
ltCSTMxkDKqQMvD,0.63413906
FZaivksvUgLWKsh,0.057734013
kTxlwszzrsgLEUT,0.95755196
zVxjEFEyWKcfHvS,0.899887
NOEsFSFyVewQODn,0.08977853
iIUuESznkeYtLtI,0.028638253
yTnuIolrunBrejV,0.012166789
nhAZHwEudWNYWPM,0.007165865
TcdUHKxwjbecwsp,0.02786927
wEDRBHaGUglGxGh,0.11984367
lLoHlyAtiGvbhrg,0.69675034
ANrpLaQUkkUnamw,0.7922538
eZzOAlpBiPeheUv,0.2387787
tERyRdPhRHPpuTG,0.00851325
KpAhJmWiPEEcXpI,0.031908244
zYvgxHPQushmSqh,0.24710408
HzlHyQpwkXhQnel,0.03473715
CaBLeSLdKffylIa,0.5085981
KmmoFpXZekTQOvA,0.053609934
vxKMhDiYNAhqskt,0.99197054
tIwAIFZhNSxCDyn,0.9798022
iTMBABwFFSMqWno,0.060075056
bcKwUpJqfXHHjhC,0.48814943
BRFHOfIocryYOfK,0.046024155
jSAMBJGskiVuqUC,0.0126891695
nDtqpQrWnSHOhmk,0.9727411
IlXbUJfrBfxmWjv,0.034144193
wEFBfYktPkDKzIP,0.027965637
yWqpHFEIOgJYTTd,0.08341758
yNJHuDXXIjNtTTX,0.002181812
BPdHdTiWuJOvsqf,0.9929422
NoyLZFmjYBsOTWQ,0.0028308397
olJwYTsNHGjWJBO,0.06289886
CmiPgcUSATihVoi,0.03951717
NsnxccLeSVbORhl,0.01128833
OAvcuJlgVtEWGUO,0.81848484
EEqfXYxntAQFLju,0.039204516
qOFlUrYAMGLGsPl,0.4778081
LGxcUcCJpnDxUpI,0.016220486
RZZurfAnFstQKAZ,0.2886923
RTwIONtRDiKTtrF,0.009557964
psbUSrWIGrJbOQl,0.05486167
oCMPXacOISOUseK,0.01315228
KdaVumMipiWDpxX,0.033846177
pAKhLBGbzkCmNAn,0.022869118
BwSgUpBwZlNQefT,0.2078697
vXIieQpvMNdXwXx,0.04480952
YRUMOGeqaLnKcZq,0.045073066
AzLmvClmQZHgEeC,0.098579854
RLSHwgWXIiNjBLK,0.019512834
wXewHZrKKAOCpoB,0.07375695
XDiPcqEitMyIOSy,0.9353131
mqDllDENcxnCFSG,0.6935696
yFdUgpDJNFOpxnk,0.356971
CoMGZCEgAToyWon,0.9977448
NmyqfuqAsqlnHPb,0.28609726
TkappvhFnwzfzfE,0.35486326
yCEYyLXavNELTXQ,0.998679
kLlRzHXLGrUrXWf,0.86702085
QFTpAgqGTaUQlXE,0.9873416
xjDziXOgvQboZKb,0.22508836
XddrKEHTRYnZKIj,0.43185577
uREPOhMwrmvOaxL,0.9816127
aQizMfLFdpBmuww,0.17680775
wnzCJQCGQSwtiiK,0.9455642
hITGJNYDUHnmsLP,0.0027863227
RXtWjoCIVPzFkUN,0.016619038
eotLvZJskgzAIbE,0.5568822
XVUXyUaMeRKWwZf,0.12970434
dbhjBvsSvvZZeYu,0.297439
vtjYpGtEPyJkAPo,0.2440973
ipBQoUfbDeGmPkM,0.0048367856
ceUZytKbjndyrIt,0.9811911
XyKjJvDDIxCorUm,0.8138858
FpYXHLipkeYmtEa,0.0030923693
eimgMuTOTEUwLXX,0.41424417
DIhIjgHGGEfvwqY,0.95174694
UMXSkXOqCwovJWO,0.059064776
aQBYpdZLSrlIrsO,0.9680396
uMkrETiAhopooLO,0.54953766
YrOgCSbJRkNUsIh,0.11692723
bMhbaQeClaqLpow,0.0048224963
NHfWtACEkluVTBM,0.002447401
lykcguWrpddMAwC,0.53768045
vXQQlRoIDanQCfb,0.00837446
ttnYtyYZfQoxKWL,0.011520284
mYVJxbbLcIJQvUz,0.12019693
EiCWQYKZLydbWpn,0.95991063
VFvCNuofZbAlAdo,0.011804468
oSJJswTTNhIvCJh,0.27904996
omrvuLjvuuGDieu,0.013505871
ntKvtXmeGkSlYDM,0.005957786
rKDCGuplxlRDjFw,0.03380798
YRBjuSvIRKyStvj,0.020048795
DnjyANxpfDFKqKf,0.035318222
pVipxPOmsdsQkIR,0.036747567
DWopGqDYusvsUds,0.11138031
orKpIIYJzPVsHUR,0.0039140168
bSbOszWVHulIPdw,0.9699931
eNgcALYpHvkuEwC,0.0844603
bxhtVaxVdjmuGws,0.7174163
XRnwLWUwQmcLAva,0.023063319
SJdUVBMuZYjlJDM,0.886849
mZCqixGMGJjaIWe,0.039266728
HEEYdQflWToZVuW,0.95586413
iwGwxzRdMLgVVGd,0.0038410148
OKlYKjrElizYybS,0.15057231
kcLkaZBalGZeSqJ,0.15725535
HNKzVVuFWDQCwmd,0.008579699
qGYLzwzrlZKvXDH,0.98252165
BpoTetmDemOQyNn,0.34010726
cliRypWwQGkxLCZ,0.024770493
solBcEgxCnTVuQQ,0.8164182
VeOyNRnsPXfuGeG,0.9573301
UzlPJcmleSlbhhI,0.033940338
pPENnuQzcGExBic,0.018429691
eBhHWsPrMudXOTg,0.07335106
CCAOgPCWfSaDSmI,0.05063875
AYPHqOQoEfcGMHO,0.052504927
eMvxSUQeXxCTZci,0.9094977
ZKvplGJjIogHCCn,0.017383873
mtblItqiyqMKuxC,0.061520018
IHstFsLpRyGpXkt,0.039087594
oWhwOLMNdUuakwj,0.019661658
hRrDtdmaJviYNDi,0.21444263
EownDvSsDiBPZlN,0.43864533
PQBDnAmFZvCPxHV,0.002540386
zjjFTCMwIbJKQEY,0.026761599
CovPdSkvGtPukiI,0.16960235
jxbeglAEuAhnahC,0.0146732135
YWFiRLXHzjHGNXG,0.06291519
hQlfltLwHxqxhzi,0.13268247
FKaALtaujlEXOpq,0.012910589
tkPXjPoxEPeWawC,0.9872149
fWUmbdgksufiagD,0.12460109
VtxXAXfgNYCZGTH,0.059624616
hEdnrQVAsmkYSDE,0.94731927
vPtsIQIaNLLZACD,0.067811005
qPLRIceQWfTaVuS,0.99073863
CQvxToZmGbVlSUO,0.12201599
aKTGxYXtezgdqNG,0.029651213
CGZhKPkGQtOEAcd,0.935787
hpZNAMQNCGZkMOp,0.1589426
vxFlruwXZapzZDb,0.024094392
uSBMXYHczBhqGQQ,0.0057089594
VKkzLferJsYpQsF,0.5171422
kjWuBtEpVCpvmKT,0.04037271
AEjDuKGztTuzjDC,0.59382135
woaChFWPqjCoHyu,0.16601168
NJqQseEAKqAtFaG,0.6827663
wDGVgOVJfpjYHqW,0.21587947
llcDtKhgjEUKXqX,0.016447196
WGtjRXbFGZzoMrf,0.056899905
KfpoQtvNyZZNJiw,0.18654598
rAHphNVaOJtxtAI,0.9883074
ZSxYzWxfozHpEUQ,0.7278874
EsunfLbeSFIomnJ,0.1333908
lWBZKOaemMvIUbZ,0.0018093185
eRboPkOfrDQAMuK,0.3014947
bcirjgHgQGUIRGI,0.9669818
vxKTAwAdcbjcVPZ,0.46589702
sUpHugpBddcLaaJ,0.034783706
CWggZiyNlXKJvmv,0.28223923
onEDgyOAxNCjWqJ,0.09039384
cPfFBkaCAJDQBle,0.9776093
iYEMFNyXOcXHLsS,0.15025607
MnHdSHrtycProGC,0.06249675
PlTGkYjrkqJyrUZ,0.94696456
XQDoSyCvgXACfGb,0.026359104
llDjfKGcTCCxzgu,0.2926199
IZaxroDiDmROZMb,0.9955214
PnTbSWBoBtzVkhz,0.3248805
JJdukrIyJXleoTy,0.6471714
bTdPEFEKlmpsulj,0.9821988
PapiJJiTmeCudCz,0.060017165
qcuzrXQykatjcJB,0.87958974
EpZjlqvdnsIBamx,0.99499255
yYQqfEoHTTJOSDj,0.758687
ZaVFYcHLFRcwoDW,0.090667784
gSvqDdKwHAivQGo,0.044070028
DOjgrixuEEcsBLo,0.03607172
uxrKMVQcTvWLDeM,0.96663064
uernZFdnLFqejXK,0.0052280505
jxNTINLMBmdkIlk,0.025096396
SIXueGSyIghMYpf,0.58541965
aUDZntjfrGGYrnP,0.070316225
kXEuzhKnqPdggVL,0.03069392
tFJEFKoPbntjOqH,0.018390097
jGnkgGabaqkKFcb,0.96758425
UyTOsnKgKuRmQfU,0.011119842
vEbyXXLSvPZTXSf,0.010864086
HyhelOpaBWhdELG,0.0327654
SnrdJGNQZKmImET,0.0057131997
FYJSTxPifJPzGRy,0.0049319933
yBNxXUsnnMJwyai,0.28002584
LPRGCUuIqvfrDxj,0.8369785
EqDfNYYQWveWlTY,0.9922747
PTZjJpCzUwqxrFf,0.03673552
oyWEhfDWcChBaGp,0.11415433
BFKQRfwGDGCWCQQ,0.97935885
EanlqqiwWmdozoL,0.86723346
wGVkjnNMwQZgpXM,0.34598976
YMfMQvbEwZNRnlg,0.006991817
MQLpYwRBVbBSnJL,0.01433914
atdAsPFCkobnucJ,0.024589157
LEfRKGwMJcQlemY,0.9811373
hXmsPPcJKOyEjPU,0.9543946
MYkdMpYmrxSwExm,0.60921353
itULhrcbYhztDwb,0.45964876
QegtFLOytGObyxj,0.0069283256
xMNBsOSYskFALnj,0.0029214015
aTWqcdMkhZPWCVm,0.062472638
aMwrINsVkBClBMq,0.70298445
kYeAxdrEJlkkfrB,0.14183944
TBCTQqhCBILNEDf,0.50751334
GwepacrlFzsVtal,0.9389199
EWPOyRaYlZZbnGe,0.025197703
rcdNFSlBxmrGqPS,0.017825006
DdxMRqCCTAZHrsl,0.0077359523
hTpHewmLbGluQCf,0.31963986
mLblXRloqtrjpoa,0.05816241
uKKHHBHDWlCQnbp,0.8649854
RyhSApaoIUtYTPD,0.0492628
aWbTkqcRfpZmGuY,0.06393625
GBWquooVlcWrRKy,0.99040985
ejospobEoWQlFqr,0.9539037
nJgypdfcMJQaBbU,0.02029451
uNsOfOVmHXBkigh,0.9703288
TGwnRtDEmZlFTuh,0.10781227
AfGOXwQjkSrMthJ,0.78625154
rCRdDvghevoaVwo,0.004924931
txaFpFDAgZaZYKX,0.02664997
IDxmPaspPQFIMGu,0.039402533
loyyeNnFjvgvPQE,0.035180338
VdmWGYmERuEtQHc,0.9553574
ystAlOjOvXExPgw,0.123182416
ccnFhFmhmIerVVy,0.9952455
eBloppFKwnfYpaU,0.069654584
jwqpRlUxKUexXiY,0.006058725
wrsNGPUsvigyisg,0.012796391
juqZvsHdOyHIurn,0.12861118
SdLGqYKstDsIXoB,0.003197964
hEsFgHEnzpfpoYZ,0.35570452
bEilspVZEPumxQe,0.992438
QOEhZDRebwIiymw,0.0060518747
PYxamtfcEVIiMNS,0.012559577
FzTnSTAUXTsQBXK,0.21412508
MTCigwvzesWeXdO,0.86798525
PwMCplFvBpQUWzF,0.10316289
yeGJRiQAFGDVltb,0.9812088
pVNKKropiKvsLZB,0.041537125
zjocbEcOmaQpWxv,0.018963363
uFLcYrUpJCLdmSj,0.0896977
ONItdTMsBTxZQVU,0.1360075
pYNcKUUqALfyIIM,0.0122406185
NADDizmjuZPuAuK,0.16623901
YWUYaVVGkiGZyHo,0.018663907
CDETMMECNENNQxS,0.2071614
OQsIBfQAFisCzkG,0.030937104
hDiabXyzUnmOsWe,0.22736278
sieCUKUekZaGvSB,0.03489552
UflkBHnkBQVBwuE,0.0123752905
JTctfegkSwQrXZq,0.03379764
BFCmdQfEIlgVmYa,0.01944702
FkBFINYGQEUGLfY,0.09239768
iXlbnKWCWPvFmuk,0.115625836
uJRLOCgVFcItuaN,0.99705267
PqIdKwKWYywiGwR,0.03714798
anVkpoJxTNcECHh,0.19479887
gMMpUIKbDcsUbBy,0.04786339
IoCAZzkMAvfMnOX,0.21495794
ysdaeZGzNXwhNwv,0.07444596
dwgzwPDgyMgOSaP,0.92183506
BXBWswSOgyQKpAy,0.0034134162
mNARKXBGOCelsZm,0.02619981
zXdmhRkvWfFTgpQ,0.0071032457
aTmGxFJewqzzrKM,0.037272412
WDDcQJOSWJenELb,0.9770782
NaSqStVmikIVqxV,0.97032255
hmVZHHIRDXffyaF,0.57301664
wgFrbFjXAQQYQTT,0.24954346
CjqkrmkXACbKrpO,0.025320053
vVUCUUbvCfOHqhm,0.9652534
ysKsCwCEGIagOtv,0.88062626
UwbhxejrmdGcZYH,0.100905575
pzRWrUijUAXerxU,0.009190975
tuZpAetGutAKveg,0.72786975
uqcnGuYkQfPEQNF,0.010470272
WsXCrTrHHVfLBeL,0.98744524
dZAhMjfsvaIgguj,0.526222
yLHWExFJEbqJcrG,0.04267653
QatmECyyMnLGqpM,0.47325438
ZzKKCgTIoJvIBMp,0.26065293
AHzpXzVCWPatZYp,0.027232377
WulTUvApjKpcKTf,0.8859793
zCTOTwuLWhXpwGT,0.09132338
aAMpCjjKOWfgFpM,0.0094751455
VsigAFdlvsSnIxG,0.0396409
VNiQdSSqKPPVWta,0.0737621
NMSlmHVeuVMiybg,0.054195896
lIwEZTeBgTHukxk,0.12753229
kqjiXhWxlifFHTN,0.18244396
hMiihEqUoMxIhMC,0.57991844
ncbLRrbhbZzArFy,0.3927701
nVNDDYKoKPhYAPt,0.045138694
WGBsMkHaTvDUyUE,0.76069134
WcSVoddCAOFRHCk,0.061587095
ToKdIxZIQaQQQex,0.102600835
DtWnBpdptpQSSmw,0.0375665
JhgEdanHYrOvYsA,0.81725967
KtnLBiZztZCEBMQ,0.007951949
kVWXBvKwCmdrjwc,0.11083863
NtuaCVQPrCUfqTh,0.009187671
MTmvYCGCQgwFGQe,0.039734747
hHIFNcReIgJjpNL,0.108040676
poBSXLJGAgixvsb,0.13523458
AMuqSBNwiVDbyRz,0.047010336
rPGhqpLHtlWYFGw,0.53574735
MVDEYaeSvvGjBnz,0.3496986
FzBGBbKJkakEPVb,0.21952717
SzcsPeQRomvAqCb,0.997528
WqvrPJszlNciGCx,0.2845083
eAJeocwQsVwzPlz,0.5009152
kaZdkgBquLtKbDQ,0.009098973
DdmzwxvndkEzFlT,0.042253852
fbSPtPznwlCisCH,0.093138024
gUGThTmVeyVwwtR,0.23625441
LrDxNHoEAcglygZ,0.04226459
ZcJRqypFjJJUlKn,0.3533351
yUZFJCItygWuDpP,0.021797856
PNnudMclYWMQRyB,0.8894231
dBqZioiWPLXoHUp,0.07279808
pistvLdzAdxogpo,0.010323592
wCwpgUfMoRYDPCP,0.0897456
rymVpwZputrSYcB,0.5331993
JMUPtbjDpEJymaL,0.044102505
HlCdcnVAxAzOMmA,0.014445951
XdJOPkvbSzKAmxW,0.85871565
khOxerPFSoEqVwZ,0.006245001
DHRjJRRdvtWasEE,0.52043104
yXVkTlyaqlkyHEk,0.94125545
eiQsBzmmtfYrUCr,0.14274663
IjnKcwRGPXzsOAX,0.9921631
kyQEXfeocThlgwd,0.031269364
WxSFVnseUqoFbbC,0.036022138
bMrTuzVmSRyOYay,0.018728111
GYztdDaJwlFoDKE,0.7006387
ShxgJRuzQDSIyeU,0.16157576
girWPDBOkSmoAyI,0.99352443
ddVFkdDYugEgdud,0.027954133
LerhJIgGlKzmHsn,0.31582797
WgadJpEgTsAhHdF,0.27863154
YeMkwhBlddQOfcK,0.18512258
mioGwsORkeivvNh,0.058503702
kinJnbxignOVotf,0.6225879
ycccYXOFDtWbCTd,0.0049644564
AOOoOOllDeSUzNu,0.2908846
QMVJMmIfYBiyvNN,0.9785478
TVatERTxJjYbiYC,0.034670923
kmidHlNqzMKQyxN,0.74010897
xwnaeNrxgsxrdad,0.17541301
WQFaeJgcOjzpORQ,0.64546937
iQODyxvJRVeYHXU,0.014001466
RmgUFuuswwaaQrt,0.077933
kEvNhAOQYMEzMZb,0.608446
NnmdcLFMyzqzXqf,0.49134976
mIRnOUCUNiWMjcK,0.73609257
QtwWmsDFODtbkdr,0.007292591
fEEVjWljoAtuWUd,0.8231604
lMRhcUZSKsBDirx,0.06068977
ppRsarTiaWMGFjw,0.18889442
IXTkDOkaUvpkxKI,0.38732824
meWFpSIoyUdGhdD,0.1494646
ogaORYlHbbVLyWC,0.6735201
fdrtvyJfkNZJhZp,0.92026013
dKVqaVQgbweezMw,0.025417525
PaAwbEKafoDypZu,0.9935422
CFlDkftAoPqPgEm,0.3013924
BWnqGEcPXQfWwXr,0.0022699125
HMCPRtvlomUSAYD,0.008874207
caQLGyByRmNIDjc,0.020271137
lTOgbUZCEEUmYKx,0.06153462
SrcSuBoFpSHcOEC,0.41716182
JXuEiawTjuQJxlF,0.744979
QnfGrBwVvXjBaLX,0.7662422
GuNiEAzbJQAHLlM,0.967307
kaZynGBcedTGmDq,0.57576954
rvDkVkFOtzTtmyz,0.022937357
fwOoIVuBXqmUtjI,0.028106716
rFbcmCpauYEeCqV,0.045623448
PaoDbkijEKReDrR,0.021659864
jUCaMOmQNzKlNNX,0.13663548
ATdkQEogDDHtTBQ,0.82490414
XGOTjrGMfBuRsbe,0.23807773
iduJzKSQGaAcfuC,0.7726477
zxAmKPpSaQptTAz,0.9933409
scVwpEwBUtMcRbh,0.025308643
fRgGgqPZdWMhQjw,0.059565462
VwfBGntUtBqpBnx,0.9714505
TPrgaabklqQXrgz,0.1097064
tspDowpBhCkWzTB,0.39057052
vPFrqvjMgNRuOTM,0.9362309
aYKcHQtqehNYLTc,0.01685919
hdYpZuGAHwAEEBC,0.6701188
FfaFUAtjYEkElzi,0.038793143
gasPaoaMpFzMxJP,0.8731072
BHbIBBlDRMSYnIh,0.76534015
qjYmqyanLVHGcpz,0.9240562
yQiyKpSkZgjQnes,0.060651213
FsvvfkHOzGdxfEK,0.98511386
iOVwIZSiXJSeDKS,0.03742855
qwuRzXAPBpCUFua,0.0044818483
KUjnPYHaTsnHddS,0.0058686063
oterairFUvfrxwk,0.0405626
DkyEUkAMiLEdKud,0.12079539
PiOZrFFsyenLgOg,0.110195704
rQwsNWkywNkeBWx,0.053786926
INXRhjKteKPtexn,0.875143
ycVfZvnGJsjgLBt,0.40467522
ElpmPWArKCkRuie,0.045618318
pNhWgnZOJRhKmAU,0.00502902
KGZCxydGvAQfFhg,0.01506698
UABGRKpmIbuToIH,0.38963702
YzpaAdrVUabLgEv,0.019673238
xZLKyIpwFgdDCYq,0.049874626
QhpyZQORpdIMFit,0.02156005
nrijFiNFQuSJcbl,0.9453824
vbFKfjQXtNlXfzC,0.01819404
AeCDmzVdSepRtom,0.29974577
XWAINjzAJpswHNU,0.7105915
bLtoxrJlKZwKTMT,0.98349863
xYiSUxfEWFwzEcP,0.027736546
hbHWsirvDJSUTrK,0.08376729
rPuKnrkFBFHlAaL,0.07839742
jXCOpnkxhVpWVnm,0.9377704
IIlufMbikcEmKmI,0.24764419
quNbAVdhWBVmxMj,0.005560614
JqIkSzdSZlnXxav,0.013998202
MuUDtwNpehLMqXP,0.9784501
QxAoyoioyLqKoqT,0.01616316
rNzFpdzGHnfjiUK,0.0439675
lkotrNhYLRWjnju,0.06929322
RDNXvZrkzdICiNn,0.30546734
IZvnNZbihAeiDln,0.018948713
RJLKvXkXJxstzqB,0.1490153
AAuvmHUUMYlHLBj,0.024675857
YrdasLJubIViQir,0.041565955
WlPudRvpHSSVDXj,0.7458536
mfwbpQIfQAfYbpX,0.20786957
hFlbXMelfQrRurj,0.06065192
JSYTzgabGbjDXIx,0.85632384
RkWYMgxBgpanOIy,0.048558764
ApBfhyqpUtNsYsf,0.04408746
SHbWJroDVeUYHqB,0.17980918
HEGHUsUKerRoaoy,0.026689736
hNCDXQGVmNnBZYb,0.064001545
tnjkAvhGnWWTQVD,0.08959361
ZFXtlYSedoTbyQH,0.96861905
YnVtHKWJDGRkDto,0.61142623
CsiwRgMzBtWXbZJ,0.9775843
TZWdeinSWVMlguR,0.0067283157
BlRKZpHmnroixgC,0.020077629
qhutfbbDPPxpIEj,0.08493135
DCtLNhBiTvaRwDg,0.34478727
lzQLdutTpHgeCYM,0.99470985
wILsLIHRoMwaUdJ,0.4232568
tnSGBLQpmhNKoKn,0.9930623
iridUdXcTTxdfbu,0.994313
xhcdKDSsnQTkOCd,0.09776205
MljBZtiWWqYqakg,0.019318368
PpqacHluwfrccHj,0.21117237
RyvqBiikMXnQBwX,0.2290264
MZaTJBhRhdzvSWk,0.66476583
CcDPLoJqjDALiTO,0.06106637
kJhQQnbEiAClzvM,0.060995374
WjFwonVoNwwzsHq,0.10373646
agEQDLsMBeVoJdp,0.12003576
PWpGOJIHuhMFJnn,0.8452027
dtfqXREEesbjWvt,0.90303236
dECUZWXnkBngEAB,0.98736936
nIkXSpWIuKLtPlo,0.9996045
ThvSpPiNgHVAwjN,0.9699131
iLUUtxgxVexXMIX,0.49292377
vBdwEywlgwiKrjn,0.26181534
gPUxJGeyixWVoWm,0.7414791
LMOFgeKzSGjVsCq,0.01919807
opDiPnBEAxlYmzR,0.9885513
VbTUwXreAuQRrzT,0.06665294
eFBMnWARHVvYwaY,0.5456931
xLgyJFoFWLMTzsJ,0.10768286
BzMZaorecUvgKlI,0.95635986
