Image_ID,Label
mOXKMqMqLNemQDH,0.001415946
CmXBzKrsTsOzGCc,0.973781
DRkXHJypfLppljk,0.07276238
MHzdscJhoIOVrOy,0.04997822
pChFEoedcYTdZeS,0.98083556
hqmYMvdqUYRkmLx,0.00066410925
CIXbusMuYwlkwWP,0.08614731
iVIsldkscVCzLMm,0.44052008
lGbbDMGhnDBkyAm,0.99996614
VQZiFdGSmQWGUXE,0.05749819
swonBtTOCbAHdnd,0.12478414
hlNpvCcJvKmrgEb,0.21650538
PNSqAIyIRUfqHZG,0.9999131
WEaPBanBkxVeSgM,0.0019135973
LeKtQvHdhLDFimG,0.5362773
KuTKzgBPObAWWOL,0.4082178
maMBJqTBYxDTstM,0.0020719287
uTetQeHTAgGMgVD,0.99719393
dilRKOxedZUfveM,0.9995987
OBDInAIVfrrUSDc,0.004724836
mpQwVTGFzFoyGlT,0.18779683
laNKhKeLvCFajJQ,0.009708916
YuSisEWHpImRVjV,0.11001258
wHxmVzfjOajALoB,0.00014763926
sntciJTQbcSAFmH,0.9962773
HfZgpPAgcFuPqvq,0.876195
VHMNZksxaQExLjJ,0.9999708
ueZuoIJNwdMjsXi,0.29080328
avyDSqWidmSjtbK,0.0062418506
dKuoMnPFcKjqkih,0.31415692
gwJVsBYhkCrIpgp,0.13829333
pxSMfxcuaRkhluu,0.8895393
NUWTgowhvMkhJhg,0.38866898
olbeWcJhPtuuVjF,0.044171494
dlGKsKWXTXRngEJ,0.5786772
ylAcAXLUxRFJEpm,0.006968952
kBpVwDlKpzXtLRY,0.011307846
VHoIVRwtXLjyNIP,0.10134326
KgDOzCGztVbZKdY,0.9967289
OyyeHdYxxJIeEui,0.9370964
uZgBWeFEmOmYUHW,0.45804346
XeryRFomWVHHAal,0.000107504246
BYOYkQhEmSHaJil,0.006755303
VIMLDASNmYKuIsS,0.9790211
hDKqeqKsRwzetxc,0.15322287
vSbHbHivkIcLiKc,0.03052227
KCAVEvPJJnaicVF,0.037829645
YTmdGqtxODQpONQ,0.75671315
hkjDUdaHHWtgrvv,0.19585441
hKVUfAUIDnsbghY,0.13777657
lvYUfiEAihuMuUB,0.62140644
bshskgDYquUobZs,0.98366404
SyDHRfhpAxSiPsx,0.062124554
pfLILsGvRaQQxZf,0.053931117
FcCocNuusklJSrv,0.012120033
nFqATNosSLDhIql,0.0046418416
nezVVBsalWksYyK,0.99407506
htpiRAGxEsgtRIB,0.9937874
wGlkjyihawxgQTP,0.9931631
NyCEDibsgjqmaPO,0.91661555
BzgFxaLyJACcEXl,0.46071377
KTRQpvXoMfibcKZ,0.009812847
lSPgHpeVhjyFhnp,0.9976978
WwITIsjrfeAgLiE,0.17984392
ZQusxYHjKSJHfvh,0.22608434
jIqcSXSXCaJVyGf,0.14742692
uVMlZAmXpKUtOmp,0.6587533
YbmhnLvKTLssahm,0.9094157
xmpZgQjnRDwBHcw,0.09908345
pjOzBwldjHlgeNG,0.99872607
fOnNrbMNeNBUfSc,0.9948777
PXxHMxjYOUmQNAw,0.03358193
ziOHDxduxHkvUMS,0.045809776
kKKfsiytXwJODss,0.0012847718
wxQrCGbnGESluEf,0.2517064
jknnbQnZvhuEnRa,0.0017121288
shLzOhsaHJQSuCT,0.17783019
NnABQWSASPAExiC,0.040251497
hRwiyyesLMnzlFV,0.7091818
AjhQRXWAnmLIPOa,0.10110526
XXorTOGPfHmMcCA,0.20434025
GJKXRuKbCChxsEN,0.009608581
ysbRrHCBVNsMsFI,0.3859775
NlHfALPmErhfxTj,0.14681442
hBzhknhbMQGIBSv,0.010952024
SGeqhhkQNIFehNF,0.7545043
UXwXICbKdfKYlWq,5.8950845e-05
rcRiTQHMYwIglDD,0.019832026
ybNoKvqXSIjFXPW,0.3056711
vVWQgOLjRELYfTo,0.052959014
cDoIhgrxwPKhBGW,0.31437147
HwgMGLbSLhoScuy,0.29803607
cOjeEIofLGhFanQ,0.059797954
FJqHTJOPvWbZTCV,0.0008926432
FELJrTzAroWEQpk,0.47198805
MIFCVOWMXCcnoEP,0.0052134595
JPkjSYGqjgvWrZg,0.0005334152
lpJbiINcHklLUtF,0.01718183
nLuIQXJZMkMYXTh,0.0073872074
YFdlTUZSqUVLMVJ,0.9988367
UOGdCjRwpWEbyLZ,0.10299317
OqJIAZSkKsZOdyF,0.3013344
zgUVlaDLYmZUkuJ,0.61141264
YqmTefycnqWxibs,0.9208314
vONkqvCWdLXgFWt,0.0020848867
OfoUcevUKpxxRIZ,0.009155774
niLJonbjZdzuvIs,0.017056666
hoGpyrjpZlXrsyY,0.921301
FaANCoklQpoHoAY,0.0009725536
HtJyUppaDllRXaj,0.0024377168
HewZKlxhTWULkCA,0.71695656
SYEqTEcFVINoswo,0.80542016
GtiaRHtSRcOUFMu,0.15530978
HZRAfiEUBkPFmBG,0.6288128
MKZPitVBZYbEJSd,0.53551674
JRZBbVzkwtiuLgN,0.9984092
OMowkULWWusrgek,0.5524669
nkSZoKPAZGSZNBU,0.9999832
TyywFnjtgyqrTSG,0.018776005
MtChryszLALjdZb,0.037613858
WUAxeotXmcZCZgd,0.58546436
IpwUULFrgHVPNzQ,0.9996302
VeavVekJTCuwwPt,0.094801374
xyFmpQuvUeReOaE,0.5323091
NkLgSYRbZnBHHZm,0.05303804
mKLGhlBeHKLwlPa,0.1640466
fnaeCqgIPStcrFw,0.8018362
bxOSaculClvzebO,0.9979202
KFFEzzwDvfqCNil,0.0017917397
jbLUNxnjpVANuoZ,0.8854157
UEHOESAWsgTzkBM,0.00070350297
DJmrlACviDlUVSB,0.34748518
xqpvLtOwmlUOsIX,0.46032482
ceWSsGjqohFkrzC,0.28992203
cNJGWSgyUyshtwM,0.9567816
VbamqjBZjTpncmc,0.20088208
quhqeaXIApyUSPu,0.008480751
dCOMMfUfNEgVOxU,0.006287912
vcJFmZBxmVLtEDS,0.6490491
BcHdrToAjhACjrM,0.9558846
xxtxBqrOTXhNvKr,0.030075582
pCqwertNfnHKZAy,0.21160133
ziiFReWEkVxOeGT,0.012345679
rmZzlCPvORASPPQ,0.09411103
WnSmIoJPmmqXQOG,0.85726166
fYcWYiKBpRXltxT,0.0027253907
PcBdFDEOKgMcBZk,0.79734087
pyGWjiMIoLTkUXH,0.01961696
TPyeuYczGORcIJa,0.6414314
doPFeyTyhgYfcrh,0.39262965
oSauWedsWFyBnLw,0.92375976
hPMilCDNkPiImoB,0.44558346
uckdxoEqamPGhhu,0.0005337946
WzxmkBbowiTcpyc,0.3988268
hjyuMJPQdVJghjR,0.99959534
HTwdpIcMsztZxCJ,0.99914765
IsYxDXPJJpiEBUI,0.99605906
mIbMqEOAmrFcPzT,0.0060584606
xEpWfXWFfxwnQOM,0.99993193
uemjpDfveETPoMI,0.0036306682
cHIxIQeXWWjfVLl,0.79041505
sNAKFUouAAVweMP,0.041043773
fdKneYYCMkeqxMd,0.9561682
AmPPJUJMrtnQHTr,0.008428226
kPQbOSvkzSPmPcp,0.046873186
lYvRvphnEOMWkQh,0.019089838
hXxaPFXZFzNpRdH,0.005884097
ejyRHZafavLxHjA,0.027232718
QCzrXvLdlEnCvWP,0.15262662
zZPuVQmxHjhwota,0.9950958
gJeZrBEgxIMgQJH,0.9221164
HCdhHCYSzmUyaHZ,0.00048630827
vltkrDmRMLyFacP,0.85972273
apcDmDOyRyNddwB,0.6683414
ltCSTMxkDKqQMvD,0.2200819
FZaivksvUgLWKsh,0.21121761
kTxlwszzrsgLEUT,0.9996631
zVxjEFEyWKcfHvS,0.9983058
NOEsFSFyVewQODn,0.21704406
iIUuESznkeYtLtI,0.03146425
yTnuIolrunBrejV,0.009194206
nhAZHwEudWNYWPM,0.002575798
TcdUHKxwjbecwsp,0.0042260336
wEDRBHaGUglGxGh,0.521089
lLoHlyAtiGvbhrg,0.87803906
ANrpLaQUkkUnamw,0.41388232
eZzOAlpBiPeheUv,0.779671
tERyRdPhRHPpuTG,0.02121157
KpAhJmWiPEEcXpI,0.0864929
zYvgxHPQushmSqh,0.7839539
HzlHyQpwkXhQnel,0.0013819837
CaBLeSLdKffylIa,0.65677726
KmmoFpXZekTQOvA,0.0066611366
vxKMhDiYNAhqskt,0.9985788
tIwAIFZhNSxCDyn,0.9982022
iTMBABwFFSMqWno,0.0021115418
bcKwUpJqfXHHjhC,0.7438151
BRFHOfIocryYOfK,0.34708676
jSAMBJGskiVuqUC,0.21897312
nDtqpQrWnSHOhmk,0.99066377
IlXbUJfrBfxmWjv,0.003906851
wEFBfYktPkDKzIP,0.09813664
yWqpHFEIOgJYTTd,0.049240675
yNJHuDXXIjNtTTX,0.004767804
BPdHdTiWuJOvsqf,0.999977
NoyLZFmjYBsOTWQ,0.0029959565
olJwYTsNHGjWJBO,0.56469357
CmiPgcUSATihVoi,0.20285872
NsnxccLeSVbORhl,0.02367516
OAvcuJlgVtEWGUO,0.98346853
EEqfXYxntAQFLju,0.1743056
qOFlUrYAMGLGsPl,0.44799674
LGxcUcCJpnDxUpI,0.0051078326
RZZurfAnFstQKAZ,0.4653576
RTwIONtRDiKTtrF,0.031768918
psbUSrWIGrJbOQl,0.006452497
oCMPXacOISOUseK,0.11551437
KdaVumMipiWDpxX,0.06868842
pAKhLBGbzkCmNAn,0.0077035604
BwSgUpBwZlNQefT,0.16871515
vXIieQpvMNdXwXx,0.023401348
YRUMOGeqaLnKcZq,0.06402386
AzLmvClmQZHgEeC,0.0035620856
RLSHwgWXIiNjBLK,0.3851241
wXewHZrKKAOCpoB,0.2942998
XDiPcqEitMyIOSy,0.93560463
mqDllDENcxnCFSG,0.9484095
yFdUgpDJNFOpxnk,0.995246
CoMGZCEgAToyWon,0.9999125
NmyqfuqAsqlnHPb,0.20598209
TkappvhFnwzfzfE,0.7531839
yCEYyLXavNELTXQ,0.99962425
kLlRzHXLGrUrXWf,0.98492986
QFTpAgqGTaUQlXE,0.99944955
xjDziXOgvQboZKb,0.0614776
XddrKEHTRYnZKIj,0.7955112
uREPOhMwrmvOaxL,0.9963595
aQizMfLFdpBmuww,0.6068389
wnzCJQCGQSwtiiK,0.9750963
hITGJNYDUHnmsLP,0.0026301926
RXtWjoCIVPzFkUN,0.0014202651
eotLvZJskgzAIbE,0.22424366
XVUXyUaMeRKWwZf,0.052242056
dbhjBvsSvvZZeYu,0.772424
vtjYpGtEPyJkAPo,0.19914682
ipBQoUfbDeGmPkM,0.004076273
ceUZytKbjndyrIt,0.99986947
XyKjJvDDIxCorUm,0.5453743
FpYXHLipkeYmtEa,0.011337043
eimgMuTOTEUwLXX,0.5225279
DIhIjgHGGEfvwqY,0.57187235
UMXSkXOqCwovJWO,0.37811327
aQBYpdZLSrlIrsO,0.8723382
uMkrETiAhopooLO,0.6047076
YrOgCSbJRkNUsIh,0.002341247
bMhbaQeClaqLpow,0.0009056515
NHfWtACEkluVTBM,0.0074821995
lykcguWrpddMAwC,0.72372204
vXQQlRoIDanQCfb,0.20063774
ttnYtyYZfQoxKWL,0.019198854
mYVJxbbLcIJQvUz,0.016732264
EiCWQYKZLydbWpn,0.99949074
VFvCNuofZbAlAdo,0.0002853555
oSJJswTTNhIvCJh,0.99351656
omrvuLjvuuGDieu,0.01614788
ntKvtXmeGkSlYDM,0.032453172
rKDCGuplxlRDjFw,0.25875196
YRBjuSvIRKyStvj,0.00038370988
DnjyANxpfDFKqKf,0.06530477
pVipxPOmsdsQkIR,0.0016237168
DWopGqDYusvsUds,0.08479276
orKpIIYJzPVsHUR,0.00035550757
bSbOszWVHulIPdw,0.9942597
eNgcALYpHvkuEwC,0.020800557
bxhtVaxVdjmuGws,0.9819064
XRnwLWUwQmcLAva,0.0002292539
SJdUVBMuZYjlJDM,0.99345064
mZCqixGMGJjaIWe,0.0021979108
HEEYdQflWToZVuW,0.98612845
iwGwxzRdMLgVVGd,0.004491134
OKlYKjrElizYybS,0.3018452
kcLkaZBalGZeSqJ,0.18269697
HNKzVVuFWDQCwmd,0.005521771
qGYLzwzrlZKvXDH,0.9974675
BpoTetmDemOQyNn,0.14160578
cliRypWwQGkxLCZ,0.16726027
solBcEgxCnTVuQQ,0.56914705
VeOyNRnsPXfuGeG,0.98336583
UzlPJcmleSlbhhI,0.0026839834
pPENnuQzcGExBic,0.025150947
eBhHWsPrMudXOTg,0.049831428
CCAOgPCWfSaDSmI,0.16700089
AYPHqOQoEfcGMHO,0.007397284
eMvxSUQeXxCTZci,0.98252165
ZKvplGJjIogHCCn,0.0024520026
mtblItqiyqMKuxC,0.020965606
IHstFsLpRyGpXkt,0.0008187587
oWhwOLMNdUuakwj,0.0014675341
hRrDtdmaJviYNDi,0.5762615
EownDvSsDiBPZlN,0.59032303
PQBDnAmFZvCPxHV,0.0039239307
zjjFTCMwIbJKQEY,0.06648061
CovPdSkvGtPukiI,0.7039217
jxbeglAEuAhnahC,0.003793342
YWFiRLXHzjHGNXG,0.025394604
hQlfltLwHxqxhzi,0.111844435
FKaALtaujlEXOpq,0.14712027
tkPXjPoxEPeWawC,0.99995995
fWUmbdgksufiagD,0.4688876
VtxXAXfgNYCZGTH,0.0960086
hEdnrQVAsmkYSDE,0.9331315
vPtsIQIaNLLZACD,0.0033629138
qPLRIceQWfTaVuS,0.99961925
CQvxToZmGbVlSUO,0.22361016
aKTGxYXtezgdqNG,0.0013346354
CGZhKPkGQtOEAcd,0.9811389
hpZNAMQNCGZkMOp,0.038256664
vxFlruwXZapzZDb,0.044388928
uSBMXYHczBhqGQQ,0.00084257004
VKkzLferJsYpQsF,0.9390084
kjWuBtEpVCpvmKT,0.010640848
AEjDuKGztTuzjDC,0.7787638
woaChFWPqjCoHyu,0.16263452
NJqQseEAKqAtFaG,0.97671086
wDGVgOVJfpjYHqW,0.11871511
llcDtKhgjEUKXqX,0.02527823
WGtjRXbFGZzoMrf,0.0071136313
KfpoQtvNyZZNJiw,0.18458161
rAHphNVaOJtxtAI,0.99882084
ZSxYzWxfozHpEUQ,0.887671
EsunfLbeSFIomnJ,0.4249571
lWBZKOaemMvIUbZ,0.0018208761
eRboPkOfrDQAMuK,0.2745929
bcirjgHgQGUIRGI,0.99941933
vxKTAwAdcbjcVPZ,0.5749359
sUpHugpBddcLaaJ,0.0005055527
CWggZiyNlXKJvmv,0.11046839
onEDgyOAxNCjWqJ,0.3377237
cPfFBkaCAJDQBle,0.9993248
iYEMFNyXOcXHLsS,0.5624187
MnHdSHrtycProGC,0.15444063
PlTGkYjrkqJyrUZ,0.99748284
XQDoSyCvgXACfGb,0.00672218
llDjfKGcTCCxzgu,0.99410546
IZaxroDiDmROZMb,0.9997954
PnTbSWBoBtzVkhz,0.43267375
JJdukrIyJXleoTy,0.9180405
bTdPEFEKlmpsulj,0.9985526
PapiJJiTmeCudCz,0.09398503
qcuzrXQykatjcJB,0.9932708
EpZjlqvdnsIBamx,0.99967766
yYQqfEoHTTJOSDj,0.707867
ZaVFYcHLFRcwoDW,0.06573247
gSvqDdKwHAivQGo,0.14087112
DOjgrixuEEcsBLo,0.30291173
uxrKMVQcTvWLDeM,0.99994504
uernZFdnLFqejXK,0.07042782
jxNTINLMBmdkIlk,0.01422754
SIXueGSyIghMYpf,0.9770965
aUDZntjfrGGYrnP,0.1965388
kXEuzhKnqPdggVL,0.28489155
tFJEFKoPbntjOqH,0.009721441
jGnkgGabaqkKFcb,0.99880147
UyTOsnKgKuRmQfU,0.009692573
vEbyXXLSvPZTXSf,0.010233802
HyhelOpaBWhdELG,0.18082108
SnrdJGNQZKmImET,0.0004562063
FYJSTxPifJPzGRy,0.0042068698
yBNxXUsnnMJwyai,0.949165
LPRGCUuIqvfrDxj,0.9973392
EqDfNYYQWveWlTY,0.99924576
PTZjJpCzUwqxrFf,0.0426072
oyWEhfDWcChBaGp,0.56378955
BFKQRfwGDGCWCQQ,0.99970716
EanlqqiwWmdozoL,0.9901888
wGVkjnNMwQZgpXM,0.36755306
YMfMQvbEwZNRnlg,0.00013932007
MQLpYwRBVbBSnJL,0.106936686
atdAsPFCkobnucJ,0.0057844543
LEfRKGwMJcQlemY,0.99734676
hXmsPPcJKOyEjPU,0.95155036
MYkdMpYmrxSwExm,0.9831638
itULhrcbYhztDwb,0.5074508
QegtFLOytGObyxj,0.00885604
xMNBsOSYskFALnj,0.015003821
aTWqcdMkhZPWCVm,0.013700762
aMwrINsVkBClBMq,0.54793876
kYeAxdrEJlkkfrB,0.006499418
TBCTQqhCBILNEDf,0.62784374
GwepacrlFzsVtal,0.97420156
EWPOyRaYlZZbnGe,0.13436224
rcdNFSlBxmrGqPS,0.20716736
DdxMRqCCTAZHrsl,0.016578415
hTpHewmLbGluQCf,0.8467162
mLblXRloqtrjpoa,0.086001344
uKKHHBHDWlCQnbp,0.95760715
RyhSApaoIUtYTPD,0.031681456
aWbTkqcRfpZmGuY,0.28309315
GBWquooVlcWrRKy,0.9981123
ejospobEoWQlFqr,0.9842667
nJgypdfcMJQaBbU,0.002896993
uNsOfOVmHXBkigh,0.9928725
TGwnRtDEmZlFTuh,0.038004413
AfGOXwQjkSrMthJ,0.9188623
rCRdDvghevoaVwo,0.07246173
txaFpFDAgZaZYKX,0.04787083
IDxmPaspPQFIMGu,0.006054913
loyyeNnFjvgvPQE,0.07655517
VdmWGYmERuEtQHc,0.99981743
ystAlOjOvXExPgw,0.20280962
ccnFhFmhmIerVVy,0.99995244
eBloppFKwnfYpaU,0.5095934
jwqpRlUxKUexXiY,0.0016554112
wrsNGPUsvigyisg,0.02828096
juqZvsHdOyHIurn,0.05166293
SdLGqYKstDsIXoB,0.00441089
hEsFgHEnzpfpoYZ,0.35676262
bEilspVZEPumxQe,0.9999591
QOEhZDRebwIiymw,0.01824332
PYxamtfcEVIiMNS,0.46705976
FzTnSTAUXTsQBXK,0.690127
MTCigwvzesWeXdO,0.9255373
PwMCplFvBpQUWzF,0.19207513
yeGJRiQAFGDVltb,0.9995964
pVNKKropiKvsLZB,0.1926887
zjocbEcOmaQpWxv,0.019662028
uFLcYrUpJCLdmSj,0.087463565
ONItdTMsBTxZQVU,0.021933213
pYNcKUUqALfyIIM,0.019338207
NADDizmjuZPuAuK,0.4971705
YWUYaVVGkiGZyHo,0.19319311
CDETMMECNENNQxS,0.14949799
OQsIBfQAFisCzkG,0.13212469
hDiabXyzUnmOsWe,0.7038454
sieCUKUekZaGvSB,0.0054604267
UflkBHnkBQVBwuE,0.009393056
JTctfegkSwQrXZq,0.0083256075
BFCmdQfEIlgVmYa,0.0013784465
FkBFINYGQEUGLfY,0.5863848
iXlbnKWCWPvFmuk,0.48249966
uJRLOCgVFcItuaN,0.99994195
PqIdKwKWYywiGwR,0.0737039
anVkpoJxTNcECHh,0.108520694
gMMpUIKbDcsUbBy,0.0039198026
IoCAZzkMAvfMnOX,0.68790287
ysdaeZGzNXwhNwv,0.438601
dwgzwPDgyMgOSaP,0.99570364
BXBWswSOgyQKpAy,0.00011089357
mNARKXBGOCelsZm,0.035925094
zXdmhRkvWfFTgpQ,0.008441882
aTmGxFJewqzzrKM,0.011259181
WDDcQJOSWJenELb,0.99961805
NaSqStVmikIVqxV,0.99867177
hmVZHHIRDXffyaF,0.70736104
wgFrbFjXAQQYQTT,0.41494596
CjqkrmkXACbKrpO,0.3659654
vVUCUUbvCfOHqhm,0.99990165
ysKsCwCEGIagOtv,0.9529868
UwbhxejrmdGcZYH,0.13470134
pzRWrUijUAXerxU,0.056656197
tuZpAetGutAKveg,0.7230404
uqcnGuYkQfPEQNF,0.0027608422
WsXCrTrHHVfLBeL,0.9998697
dZAhMjfsvaIgguj,0.79357123
yLHWExFJEbqJcrG,0.011503214
QatmECyyMnLGqpM,0.87049156
ZzKKCgTIoJvIBMp,0.46022877
AHzpXzVCWPatZYp,0.0019536966
WulTUvApjKpcKTf,0.9943505
zCTOTwuLWhXpwGT,0.35896444
aAMpCjjKOWfgFpM,0.12075498
VsigAFdlvsSnIxG,0.10850294
VNiQdSSqKPPVWta,0.3354333
NMSlmHVeuVMiybg,0.05075808
lIwEZTeBgTHukxk,0.2434518
kqjiXhWxlifFHTN,0.7653771
hMiihEqUoMxIhMC,0.24987814
ncbLRrbhbZzArFy,0.4736167
nVNDDYKoKPhYAPt,0.0027807425
WGBsMkHaTvDUyUE,0.9324632
WcSVoddCAOFRHCk,0.010587069
ToKdIxZIQaQQQex,0.65753263
DtWnBpdptpQSSmw,0.07509309
JhgEdanHYrOvYsA,0.9290078
KtnLBiZztZCEBMQ,0.030486498
kVWXBvKwCmdrjwc,0.53285456
NtuaCVQPrCUfqTh,0.0142682055
MTmvYCGCQgwFGQe,0.012055256
hHIFNcReIgJjpNL,0.42040935
poBSXLJGAgixvsb,0.503295
AMuqSBNwiVDbyRz,0.024066502
rPGhqpLHtlWYFGw,0.94842035
MVDEYaeSvvGjBnz,0.9215846
FzBGBbKJkakEPVb,0.14893274
SzcsPeQRomvAqCb,0.99011153
WqvrPJszlNciGCx,0.8499891
eAJeocwQsVwzPlz,0.81759053
kaZdkgBquLtKbDQ,0.013533931
DdmzwxvndkEzFlT,0.0053223437
fbSPtPznwlCisCH,0.06688586
gUGThTmVeyVwwtR,0.35438225
LrDxNHoEAcglygZ,0.46333072
ZcJRqypFjJJUlKn,0.20075884
yUZFJCItygWuDpP,0.026299572
PNnudMclYWMQRyB,0.88555366
dBqZioiWPLXoHUp,0.20229314
pistvLdzAdxogpo,0.022449503
wCwpgUfMoRYDPCP,0.69254816
rymVpwZputrSYcB,0.91440034
JMUPtbjDpEJymaL,0.0063877036
HlCdcnVAxAzOMmA,0.111185454
XdJOPkvbSzKAmxW,0.96253943
khOxerPFSoEqVwZ,0.001072079
DHRjJRRdvtWasEE,0.18122958
yXVkTlyaqlkyHEk,0.99794453
eiQsBzmmtfYrUCr,0.25314894
IjnKcwRGPXzsOAX,0.99986005
kyQEXfeocThlgwd,0.067945525
WxSFVnseUqoFbbC,0.42882523
bMrTuzVmSRyOYay,0.024453882
GYztdDaJwlFoDKE,0.913221
ShxgJRuzQDSIyeU,0.1528908
girWPDBOkSmoAyI,0.99996066
ddVFkdDYugEgdud,0.076693475
LerhJIgGlKzmHsn,0.5994352
WgadJpEgTsAhHdF,0.81965804
YeMkwhBlddQOfcK,0.64313436
mioGwsORkeivvNh,0.2504256
kinJnbxignOVotf,0.94186664
ycccYXOFDtWbCTd,0.01797587
AOOoOOllDeSUzNu,0.56119597
QMVJMmIfYBiyvNN,0.9957088
TVatERTxJjYbiYC,0.0010372506
kmidHlNqzMKQyxN,0.92805874
xwnaeNrxgsxrdad,0.04088029
WQFaeJgcOjzpORQ,0.8058883
iQODyxvJRVeYHXU,0.034888834
RmgUFuuswwaaQrt,0.010588528
kEvNhAOQYMEzMZb,0.8954422
NnmdcLFMyzqzXqf,0.64997506
mIRnOUCUNiWMjcK,0.93737435
QtwWmsDFODtbkdr,0.0031555283
fEEVjWljoAtuWUd,0.97308874
lMRhcUZSKsBDirx,0.2859816
ppRsarTiaWMGFjw,0.6742472
IXTkDOkaUvpkxKI,0.5079178
meWFpSIoyUdGhdD,0.23869534
ogaORYlHbbVLyWC,0.9562757
fdrtvyJfkNZJhZp,0.98996735
dKVqaVQgbweezMw,0.0089444285
PaAwbEKafoDypZu,0.9999764
CFlDkftAoPqPgEm,0.45581585
BWnqGEcPXQfWwXr,0.000331308
HMCPRtvlomUSAYD,0.00024926435
caQLGyByRmNIDjc,0.0018061143
lTOgbUZCEEUmYKx,0.0067799063
SrcSuBoFpSHcOEC,0.5608584
JXuEiawTjuQJxlF,0.90932256
QnfGrBwVvXjBaLX,0.98226273
GuNiEAzbJQAHLlM,0.98551786
kaZynGBcedTGmDq,0.79123086
rvDkVkFOtzTtmyz,0.14529613
fwOoIVuBXqmUtjI,0.032332342
rFbcmCpauYEeCqV,0.06029814
PaoDbkijEKReDrR,0.01882358
jUCaMOmQNzKlNNX,0.51814556
ATdkQEogDDHtTBQ,0.92389053
XGOTjrGMfBuRsbe,0.7791817
iduJzKSQGaAcfuC,0.7701636
zxAmKPpSaQptTAz,0.9999628
scVwpEwBUtMcRbh,0.14266372
fRgGgqPZdWMhQjw,0.25009793
VwfBGntUtBqpBnx,0.9945109
TPrgaabklqQXrgz,0.07328273
tspDowpBhCkWzTB,0.64406145
vPFrqvjMgNRuOTM,0.97820765
aYKcHQtqehNYLTc,0.008955543
hdYpZuGAHwAEEBC,0.90290034
FfaFUAtjYEkElzi,0.006195925
gasPaoaMpFzMxJP,0.9449236
BHbIBBlDRMSYnIh,0.9864841
qjYmqyanLVHGcpz,0.98466945
yQiyKpSkZgjQnes,0.16832116
FsvvfkHOzGdxfEK,0.92474836
iOVwIZSiXJSeDKS,0.0010481896
qwuRzXAPBpCUFua,0.006894122
KUjnPYHaTsnHddS,0.0035451401
oterairFUvfrxwk,0.1155937
DkyEUkAMiLEdKud,0.6090232
PiOZrFFsyenLgOg,0.044786226
rQwsNWkywNkeBWx,0.021039752
INXRhjKteKPtexn,0.9991541
ycVfZvnGJsjgLBt,0.43606296
ElpmPWArKCkRuie,0.114328444
pNhWgnZOJRhKmAU,0.00036525732
KGZCxydGvAQfFhg,0.008957075
UABGRKpmIbuToIH,0.7165997
YzpaAdrVUabLgEv,0.05801286
xZLKyIpwFgdDCYq,0.04419012
QhpyZQORpdIMFit,0.006147306
nrijFiNFQuSJcbl,0.991441
vbFKfjQXtNlXfzC,0.042689748
AeCDmzVdSepRtom,0.4407235
XWAINjzAJpswHNU,0.8333962
bLtoxrJlKZwKTMT,0.9836168
xYiSUxfEWFwzEcP,0.05055096
hbHWsirvDJSUTrK,0.20013064
rPuKnrkFBFHlAaL,0.04140933
jXCOpnkxhVpWVnm,0.99669814
IIlufMbikcEmKmI,0.146487
quNbAVdhWBVmxMj,0.0054009897
JqIkSzdSZlnXxav,0.17461617
MuUDtwNpehLMqXP,0.9986285
QxAoyoioyLqKoqT,0.010858959
rNzFpdzGHnfjiUK,0.27621737
lkotrNhYLRWjnju,0.028674623
RDNXvZrkzdICiNn,0.5815292
IZvnNZbihAeiDln,0.022808917
RJLKvXkXJxstzqB,0.049084663
AAuvmHUUMYlHLBj,0.054001078
YrdasLJubIViQir,0.27043292
WlPudRvpHSSVDXj,0.95766664
mfwbpQIfQAfYbpX,0.05865593
hFlbXMelfQrRurj,0.0036414063
JSYTzgabGbjDXIx,0.9976666
RkWYMgxBgpanOIy,0.09220576
ApBfhyqpUtNsYsf,0.017443988
SHbWJroDVeUYHqB,0.831899
HEGHUsUKerRoaoy,0.05138374
hNCDXQGVmNnBZYb,0.4749
tnjkAvhGnWWTQVD,0.14218846
ZFXtlYSedoTbyQH,0.999438
YnVtHKWJDGRkDto,0.7459366
CsiwRgMzBtWXbZJ,0.99843687
TZWdeinSWVMlguR,0.0007093803
BlRKZpHmnroixgC,0.020235265
qhutfbbDPPxpIEj,0.16400939
DCtLNhBiTvaRwDg,0.7581091
lzQLdutTpHgeCYM,0.9999871
wILsLIHRoMwaUdJ,0.89355874
tnSGBLQpmhNKoKn,0.99986076
iridUdXcTTxdfbu,0.99496955
xhcdKDSsnQTkOCd,0.34179
MljBZtiWWqYqakg,0.034410134
PpqacHluwfrccHj,0.40967116
RyvqBiikMXnQBwX,0.11854599
MZaTJBhRhdzvSWk,0.79902357
CcDPLoJqjDALiTO,0.0017423019
kJhQQnbEiAClzvM,0.009101764
WjFwonVoNwwzsHq,0.21452783
agEQDLsMBeVoJdp,0.44889688
PWpGOJIHuhMFJnn,0.94331354
dtfqXREEesbjWvt,0.9990139
dECUZWXnkBngEAB,0.9969813
nIkXSpWIuKLtPlo,0.99999356
ThvSpPiNgHVAwjN,0.9964079
iLUUtxgxVexXMIX,0.7925941
vBdwEywlgwiKrjn,0.36123273
gPUxJGeyixWVoWm,0.99607974
LMOFgeKzSGjVsCq,0.021334084
opDiPnBEAxlYmzR,0.99984944
